created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
2020-07-19 02:15:10,Uganda,269,3624,Uganda,"Cohasset, MA",0,KelseyMarieBell,#Uganda,"She was in #Uganda with me, for a photojournalism project with @saraterry13 of #TheAftermathProject: https://t.co/0dJF9VBFwi and is just, so smart, and warm!",,,,,
2020-07-19 02:12:05,Uganda,5605,531,Uganda,,2,TGISalma,#Uganda,"RT @AndariyaMag: ""Transitions are hard; from the political turmoil to the new-norm of living under #COVID19 in #Sudan #SouthSudan &amp; #Uganda…",,,,,
2020-07-19 02:09:14,Uganda,120,521,Uganda,Uganda,0,RRAChild,#Uganda,"When you are assured of a meal, you can't stop smiling! Thanks to all of our friends who help us take care of these awesome kids. ❣️🌽 #corn #thankyou #Uganda https://t.co/spnvl1mjWP",,,,,
2020-07-19 02:08:23,Uganda,743,1253,Uganda,"Kampala, Uganda",25,rkkkalungi,#Uganda,RT @kasujja: Hearing a story about a church  which has been giving its members cash to survive #COVID19   Any other such cases?   In #Ugand…,,,,,
2020-07-19 02:01:50,Uganda,130,207,Uganda,"Kampala, Uganda",12,ArihoAyebare,#Uganda,"RT @IRENA: By 2030, #Uganda aims to achieve universal electricity access by generating &gt;90% of its electricity from #renewables. Ugandan Pe…",,,,,
2020-07-19 01:59:48,Uganda,80,0,Uganda,,1,BotNiger,#Uganda,RT @oictoday_: The five #OIC  countries with the smallest numbers of active COVID-19 cases are from the #African  continent. These are: #Co…,,,,,
2020-07-20 09:35:04,Uganda,37476,885,Uganda,🙏🏽 LEVITATED 🙏🏽,0,SapphireSteamy,#Uganda,On this day A King was 6orn👑❤🙏🏽❤👑  Dj'Unik Dray Uganda Happy Earth Day &amp,,,,,
2020-07-20 09:34:26,Uganda,1198,655,Uganda,,3,EAC_Dialogue,#Uganda,"RT @TradeMarkEastA: The @EUinKenya Amb. @EuMordue, in partnership with @TradeMarkEastA ,visited the Busia OSBP at the #Kenya &amp; #Uganda bord…",,,,,
2020-07-20 09:33:54,Uganda,771,3866,Uganda,"Nairobi, Kenya",3,AnthonyWeru,#Uganda,"RT @TradeMarkEastA: The @EUinKenya Amb. @EuMordue, in partnership with @TradeMarkEastA ,visited the Busia OSBP at the #Kenya &amp; #Uganda bord…",,,,,
2020-07-20 09:32:31,Uganda,111369,82370,Uganda,Tanzania,3,tzDiscovery,#Uganda,"RT @TradeMarkEastA: The @EUinKenya Amb. @EuMordue, in partnership with @TradeMarkEastA ,visited the Busia OSBP at the #Kenya &amp; #Uganda bord…",,,,,
2020-07-20 09:32:15,Uganda,430,129,Uganda,"Kampala, Uganda",0,whispereye_news,#Uganda,My problem with @HEBobiwine Wine and his supporters – @AndrewMwenda  #UgandaDecides2021 #Uganda #News #Africa  https://t.co/pm7kJeE2OM,,,,,
2020-07-20 09:31:56,Uganda,3,21,Uganda,"Ethiopia, Addis Ababa",0,NurgiBirding,#Uganda,"RT @roberanegussie: 🇰🇪🇹🇿🇺🇬🇰🇪🇹🇿🇺🇬 🐦 : Hartlaub's Turaco  🗺️ : It's found in #Kenya 🇰🇪, #Tanzania 🇹🇿 , #Uganda🇺🇬  #TuesdayVibes #Africa #Bird…",,,,,
2020-07-20 09:31:52,Uganda,3,21,Uganda,"Ethiopia, Addis Ababa",3,NurgiBirding,#Uganda,RT @roberanegussie: 🐝🐝🐝🐝🐝 ...Bzzz 🐦: Northern Carmine Bee-eater 🗺️ : Its presence  is tightly linked to the presence of secondary loess dep…,,,,,
2020-07-20 09:31:05,Uganda,3,21,Uganda,"Ethiopia, Addis Ababa",4,NurgiBirding,#Uganda,RT @roberanegussie: 🐦 : Half-Collared Kingfisher #PostABird  #BlackInNature #BlackInSTEM #TwitterNatureCommunity #NaturePhotography #Photo…,,,,,
2020-07-20 09:31:03,Uganda,3,21,Uganda,"Ethiopia, Addis Ababa",1,NurgiBirding,#Uganda,RT @roberanegussie: 🐦 : Nile Valley Sunbird #SaturdayMotivation #SaturdayVibes #TwitterNatureCommunity #NaturePhotography #Photo #Photograp…,,,,,
2020-07-20 09:30:54,Uganda,3,21,Uganda,"Ethiopia, Addis Ababa",3,NurgiBirding,#Uganda,RT @roberanegussie: 💙💙💙💙💙 🐦 : Blue - eared Glossy Starling ▪️Sexes are alike ▪️ Found in woodlands and open country #Africa #Ethiopia #Keny…,,,,,
2020-07-20 09:28:51,Uganda,77823,1103,Uganda,Uganda,2,ChimpReports,#Uganda,"RT @ChimpReports: Court of Appeal Kicks Off Hearing of 63 Civil, Constitutional Matters  #ChimpReportsNews #UgandaNews #Uganda #Featured #C…",,,,,
2020-07-20 09:28:25,Uganda,19539,1527,Uganda,"Nairobi, Kenya",3,TradeMarkEastA,#Uganda,"The @EUinKenya Amb. @EuMordue, in partnership with @TradeMarkEastA ,visited the Busia OSBP at the #Kenya &amp; #Uganda border to deliver Personal Protective Equipment (PPEs) to the border authorities. Here's a snapshot of activities @FrankMatsaert  @KevitDesai #SafeTrade https://t.co/lvGzLywb4z",,,,,
2020-07-20 09:27:25,Uganda,968,996,Uganda,"Kampala, Uganda",358,kujmeister,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-20 09:26:37,Uganda,2519,210,Uganda,,0,DrumChronicles,#Uganda,#Tanzania 2 new coronavirus cases  Tanzania drivers who tested positive at #Uganda border and returned back to Tanzania  Total cases (?)  TZ currently not releasing testing data putting 7 neighbouring countries at risk  #COVID19 #COVIDIDIOTS,,,,,
2020-07-20 09:26:04,Uganda,2519,210,Uganda,,0,DrumChronicles,#Uganda,#Uganda 4 new coronavirus cases 2'196 tested  2 Uganda drivers 1 from #SouthSudan 1 #Rwanda  2 case alerts Amuru and Tororo   Total case 1'069  9 foreign drivers tested positive and returned to country of origin (7 #Kenya 2 #Tanzania) #COVID19 https://t.co/gOhK7OJfRv,,,,,
2020-07-20 09:24:52,Uganda,31274,13871,Uganda,"Nakawa, Uganda🇺🇬",2,IgumiraB,#Uganda,RT @SarahKagingo: 238 Ugandans who were stranded in Qatar due to #COVID19 travel restrictions return home https://t.co/kdui4tqZxC via @Soft…,,,,,
2020-07-20 09:24:31,Uganda,62,197,Uganda,,17,TrumpMedia2,#Uganda,"RT @araoameny: As the former leader of the Diaspora, I’d like to congratulate Herman Ainebyona (@Herm_Aine) as the *new* leader of the Dias…",,,,,
2020-07-20 09:23:13,Uganda,4237,4041,Uganda,"Kampala, Uganda",13,ErnestAkor,#Uganda,RT @observerug: 4 police officers injured in clashes with locals over circumcision ritual in Manafwa. The officers were attacked after shoo…,,,,,
2020-07-20 09:22:40,Uganda,159,151,Uganda,,1,OSheebah,#Uganda,"RT @recordtvug: #LunchTimeRequests Ekya Sheebah Kyawedde!😄DROP IN YOUR MUSIC REQUESTS, WE PLAY THEM!  Watch here: Startimes 221 || GOtv 804…",,,,,
2020-07-20 09:22:31,Uganda,1377,1371,Uganda,"Kampala, Uganda",13,daudimuscle,#Uganda,RT @observerug: 4 police officers injured in clashes with locals over circumcision ritual in Manafwa. The officers were attacked after shoo…,,,,,
2020-07-20 09:22:16,Uganda,806,155,Uganda,Earth,0,weltenbuerger1,#Uganda,"Scores of #Uganda|ns have been faced with evictions during this COVID-19 lockdown left landless, homeless  https://t.co/dHrpPTPGks",,,,,
2020-07-20 09:22:04,Uganda,10,11,Uganda,,0,gsolidarityc,#Uganda,"We Care!! Let Us Help DONATE TO REFUGEES IN UGANDA AND CONGO AFFECTED BY COVID 19 Donating $7 or more through this link https://t.co/50gFFk7pMP will be a Lifesaving Aid that will help us provide for refugees-children, women and men in Uganda and DRC. #Africa  #uganda #Congo https://t.co/aQgkQiRRu4",,,,,
2020-07-20 09:18:04,Uganda,1057,433,Uganda,"Kampala, Uganda",10,IanAsiimwe,#Uganda,RT @patriciamunabi: I can't believe this!! Hon. Magyezi says 27 new constituencies are to be created.Isnt govt concerned about #Uganda's hu…,,,,,
2020-07-20 09:17:19,Uganda,915,1209,Uganda,"Kampala, Uganda",1,nyindombi25,#Uganda,RT @ChimpReports: #NRM Grabs 500 #FDC Supporters in Amuriat’s Backyard  #ChimpReportsNews #UgandaNews #Uganda #Featured #2021Election  @FDC…,,,,,
2020-07-20 09:16:09,Uganda,3399,4678,Uganda,UK,0,TopMostShop,#Uganda,#BlackTwitter #Uganda #Kenya Knowledge empowers site:Taught as #Dark Continent did Africa add to Modern Civilization https://t.co/SukRVaUzrH,,,,,
2020-07-20 09:15:56,Uganda,77823,1103,Uganda,Uganda,1,ChimpReports,#Uganda,#NRM Grabs 500 #FDC Supporters in Amuriat’s Backyard  #ChimpReportsNews #UgandaNews #Uganda #Featured #2021Election  @FDCOfficial1 @NRMOnline @PatrickAmuriat @JustineLumumba @Mukulaa #ugandadecides2021  #UgVotes2021 #StaySafeUG #WearADamnMask #News https://t.co/VRkNlDVo8r,,,,,
2020-07-20 09:14:41,Uganda,8784,465,Uganda,,0,CephasTendereza,#Uganda,@BakshiAsuman I think it cuts across other tribes in #Uganda although the Baganda have taken the leading role in a dominant society.   A muganda who was born &amp,,,,,
2020-07-20 09:12:39,Uganda,6392,1271,Uganda,Kampala,10,Dj_Pita,#Uganda,RT @patriciamunabi: I can't believe this!! Hon. Magyezi says 27 new constituencies are to be created.Isnt govt concerned about #Uganda's hu…,,,,,
2020-07-20 09:11:50,Uganda,162,148,Uganda,Namayiba Bus Park Uganda.,3,EcobusCoaches,#Uganda,RT @BusUganda: Spotted in Uganda  #Busworlduganda  #Ugandaboundbuses  #passionateaboutbuses  #Uganda https://t.co/qJJE9Ms6mh,,,,,
2020-07-20 09:10:54,Uganda,77823,1103,Uganda,Uganda,1,ChimpReports,#Uganda,"RT @ChimpReports: #FDC CRISIS: MUK Don Blames Unclear Authority Between @kizzabesigye1, @PatrickAmuriat   #ChimpReportsNews #UgandaNews #Ug…",,,,,
2020-07-20 09:10:05,Uganda,11557,4283,Uganda,"Kampala, Uganda",10,bkabumba,#Uganda,RT @patriciamunabi: I can't believe this!! Hon. Magyezi says 27 new constituencies are to be created.Isnt govt concerned about #Uganda's hu…,,,,,
2020-07-20 09:08:56,Uganda,232,242,Uganda,Kenya 🇰🇪,6,Psalm23_Sword47,#Uganda,RT @ellen_kampire: When in December 2017 an infamous incident involving 46 recruits of the RNC terrorist group erupted at Kikagati on the b…,,,,,
2020-07-20 09:08:08,Uganda,2232,996,Uganda,Manila,47,ItsFineToGrieve,#Uganda,"RT @UNICEFUganda: ""I cannot describe what you are doing for the children of #Uganda."" ~ @rkabushenga   Thanks to @DKinUganda, @Irish_Aid, @…",,,,,
2020-07-20 09:07:26,Uganda,1501,2123,Uganda,Nairobi Kenya,2,MedikaMedi,#Uganda,"RT @Afidep: 𝐃𝐘𝐊: Around 45% of the 150 million people in #Kenya, #Rwanda, #Uganda and #Tanzania are below 15 yrs &amp; a further 28% are betwee…",,,,,
2020-07-20 09:04:07,Uganda,31,41,Uganda,,13,EDMjumpStar,#Uganda,RT @observerug: 4 police officers injured in clashes with locals over circumcision ritual in Manafwa. The officers were attacked after shoo…,,,,,
2020-07-20 09:03:59,Uganda,244,88,Uganda,"Kampala, Uganda",5,VictoriaNamanya,#Uganda,RT @goexploresafari: Meet our Development Manager @BrianUgTraveler as He Is Live On Safari Sharing Some of The Sweet Safari Moments in #Uga…,,,,,
2020-07-20 09:03:45,Uganda,1088,540,Uganda,"Dar es Salaam, Tanzania",0,samatwizzy,#Uganda,New Smash Hit #Gkifaa x #Samatwizzy - #Comethrough  Link to Stream/Download/Listen/Watch LINK https://t.co/KLtVUPxzp6   #trap #daressalaam #nairobi #kenya #rwanda #burundi #congo #uganda #kampala #respecttheogs #rap #soundcloud #Tanzania #Dancehall #afrobeats #afropop #africa https://t.co/JXwRDslyyf,,,,,
2020-07-20 09:03:33,Uganda,766,1508,Uganda,,3,manouboulier,#Uganda,RT @AmaranteConsult: Please join us along with @UNCDF on 22 July from 10:00 Am EAT to 11:30 AM EAT for a webinar (in English) on Digitisati…,,,,,
2020-07-20 09:03:02,Uganda,283,50,Uganda,Warwickshire,0,BryanFerriman,#Uganda,Given our chaotic and fundamentally racist #repatriation process might we not ship #Priti #Patel back to #Uganda?#mondaythoughts,,,,,
2020-07-20 09:02:27,Uganda,1027,1913,Uganda,,3,gttravelweb,#Uganda,"RT @ssebugwawojack2: We are free to move, and not captives.  Pampered with sounds of rushing waterfalls.  Shot by aerial photographer.  #vi…",,,,,
2020-07-20 09:00:33,Uganda,2296,1602,Uganda,Africa,0,LogUpdateAfrica,#Uganda,".@UG_Airlines to fly repatriation flights to #Accra, #Abidjan, #Lagos, #Douala  #UgandaAirlines #Johannesburg #Uganda #CRJ900 #SouthAfrica #Aviation https://t.co/adryYPZ48p",,,,,
2020-07-20 09:00:00,Uganda,2292,987,Uganda,"Kampala, Uganda",1,recordtvug,#Uganda,"#LunchTimeRequests Ekya Sheebah Kyawedde!😄DROP IN YOUR MUSIC REQUESTS, WE PLAY THEM!  Watch here: Startimes 221 || GOtv 804 || Free to Air 4 #Uganda #RecordTVUpdates #UGVotes2021 https://t.co/bw0cPVMQbh",,,,,
2020-07-20 08:58:52,Uganda,476,282,Uganda,"Kampala, Uganda",2,Najjembacather3,#Uganda,RT @amagaraskincare: Birthday🎂 coming up? Celebrate apart and send your friend😌 special this beautiful👌 self-care set. Email📧 sales@amagara…,,,,,
2020-07-20 08:56:43,Uganda,1636,2015,Uganda,uk,0,uktalkradioshow,#Uganda,"From rural #Uganda near #LakeVictoria, School teacher John joins us to talk about his foundation and it's really positive initiatives and plans to transform the lives in #extreme#poverty Mon20/07&amp;Thurs 23/07@approx.11am #ListenLive@https://streams.radio.co/sd643d9ad2/listen https://t.co/vTPmfpH6RV",,,,,
2020-07-20 08:54:52,Uganda,1088,540,Uganda,"Dar es Salaam, Tanzania",0,samatwizzy,#Uganda,New Smash Hit #Gkifaa x #Samatwizzy - #Comethrough  Link to Stream/Download/Listen/Watch LINK https://t.co/KLtVUPxzp6  @tzDiscovery   #trap #daressalaam #nairobi #kenya #rwanda #burundi #congo #uganda #kampala #Tanzania #Dancehall #afrobeats #afropop #africa https://t.co/DWjHwgVJrA,,,,,
2020-07-20 08:53:40,Uganda,1534,2932,Uganda,"London, UK",2,PureArgan,#Uganda,RT @amagaraskincare: Birthday🎂 coming up? Celebrate apart and send your friend😌 special this beautiful👌 self-care set. Email📧 sales@amagara…,,,,,
2020-07-20 08:52:55,Uganda,615,606,Uganda,"Kampala, Uganda",358,stefan_schmedtz,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-20 08:52:09,Uganda,5225,3949,Uganda,"Kampala, Uganda",5,Tiny_Black_Girl,#Uganda,RT @goexploresafari: Meet our Development Manager @BrianUgTraveler as He Is Live On Safari Sharing Some of The Sweet Safari Moments in #Uga…,,,,,
2020-07-20 08:50:41,Uganda,2182,1048,Uganda,,0,danwood9,#Uganda,Latest AYNIAB webinar features Africa Football Development stories from @alexmorfaw @RainbowSports1 and @ElCambioAcademy Thomas Thor. https://t.co/ueatJwhon7 #allyouneedisaball #africa #cameroon #uganda,,,,,
2020-07-20 08:50:18,Uganda,525,141,Uganda,Entebbe,13,UgAcdp,#Uganda,RT @MAAIF_Uganda: Regional Agricultural Mechanization Centre for Northern Region opened in Dokolo District today: @Hon_Bagiire the Minister…,,,,,
2020-07-20 08:49:59,Uganda,1467,15,Uganda,"Kampala, Uganda",2,LugamboBlog,#Uganda,RT @samatwizzy: New Smash Hit #Gkifaa x #Samatwizzy - #Comethrough  Link to Stream/Download/Listen/Watch LINKhttps://youtu.be/7MhEpHUug6c…,,,,,
2020-07-20 08:49:45,Uganda,1467,15,Uganda,"Kampala, Uganda",2,LugamboBlog,#Uganda,"RT @Afidep: 𝐃𝐘𝐊: Around 45% of the 150 million people in #Kenya, #Rwanda, #Uganda and #Tanzania are below 15 yrs &amp; a further 28% are betwee…",,,,,
2020-07-20 08:47:02,Uganda,624,1777,Uganda,Uganda,2,amagaraskincare,#Uganda,Birthday🎂 coming up? Celebrate apart and send your friend😌 special this beautiful👌 self-care set. Email📧 sales@amagaraskincare.com to make your order.  #AmagaraSkinCare #Uganda #birthday #skincare #BuyUganda #AmagaraRebrands https://t.co/F6CNg4xfzD,,,,,
2020-07-20 08:39:23,Uganda,1314,1023,Uganda,kampala-Uganda 🇺🇬,3,YvonneMuliro,#Uganda,"RT @ssebugwawojack2: We are free to move, and not captives.  Pampered with sounds of rushing waterfalls.  Shot by aerial photographer.  #vi…",,,,,
2020-07-20 08:38:58,Uganda,77823,1103,Uganda,Uganda,1,ChimpReports,#Uganda,"RT @ChimpReports: Retired UPDF Soldier Murdered, Buried at Night  #ChimpReportsNews #UgandaNews #Uganda #Featured #crime #Murder #UPDF #Res…",,,,,
2020-07-20 08:38:57,Uganda,109,42,Uganda,Kampala-Uganda,0,Powerhousedjz,#Uganda,Our dedicated Fresh Monday List is out featuring all the biggest new songs #fmm #fresh #phdjz #gains #gaintrick #music #world #afro #uganda #kenya #tanzania @eddykenzoficial @busysignal_turf @IamVinka @originalkoffee @FrencHMonTanA @chrisbrown @torylanez  https://t.co/TrVTd47Ycs https://t.co/OGKBDKUFtq,,,,,
2020-07-20 08:38:47,Uganda,1027,1913,Uganda,,3,gttravelweb,#Uganda,"RT @chrisaustria: I loved photographing this female lion 🦁 in Murchison Falls, northwest #Uganda 🇺🇬 I am blessed to be working hard in a fi…",,,,,
2020-07-20 08:37:18,Uganda,4350,3774,Uganda,Nairobi,2,Afidep,#Uganda,"𝐃𝐘𝐊: Around 45% of the 150 million people in #Kenya, #Rwanda, #Uganda and #Tanzania are below 15 yrs &amp; a further 28% are between 15-24 yrs old? #Youth   Watch video: A lens on the Youth Population in East Africa. https://t.co/jc80ImO6yz  #VoteAFIDEP:  https://t.co/XUcvv0SZsQ",,,,,
2020-07-20 08:35:21,Uganda,710,4904,Uganda,Uganda,358,KisekkaR,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-20 08:34:25,Uganda,4822,823,Uganda,"Lugogo, Kampala-Uganda",1,NCSUganda1,#Uganda,RT @CephasTendereza: For the next THREE Seasons:-   @ondufc in the #Uganda @UPL will be home to Bonny MUSEMA.   The Midfielder is the first…,,,,,
2020-07-20 08:34:19,Uganda,22036,14848,Uganda,Uganda,1,akmartos1,#Uganda,"RT @AlbertKJ3: Cherish these natural wonders, cherish the natural resources, cherish the history and romance as a sacred heritage, for your…",,,,,
2020-07-20 08:34:14,Uganda,68,15,Uganda,"Kampala, Uganda",0,afordablestates,#Uganda,Presenting the perfect #investment opportunity for you!  50X100 plots going for 22m in Gayaza-Buwaga,,,,,
2020-07-20 08:34:04,Uganda,802,802,Uganda,Africa,17,HenryMubiru5,#Uganda,"RT @araoameny: As the former leader of the Diaspora, I’d like to congratulate Herman Ainebyona (@Herm_Aine) as the *new* leader of the Dias…",,,,,
2020-07-20 08:33:04,Uganda,1498,1028,Uganda,,1,AlbertKJ3,#Uganda,"Cherish these natural wonders, cherish the natural resources, cherish the history and romance as a sacred heritage, for your children and your children's children,Do not let selfish men or greedy interests skin our country #uganda of its beauty,its riches or its romance.#Onelove https://t.co/xT4QTWhh6G",,,,,
2020-07-20 08:32:14,Uganda,7560,2419,Uganda,"Nairobi, Kenya",0,PunchlineAfric,#Uganda,#PaTvUpdates  ON AIR: #DiplomaticLeaks show.  Topic: DOES #AFRICA NEED ELECTIONS DURING #COVID19?  Join us via: https://t.co/qji15mre6A  https://t.co/d0aajFze9a  https://t.co/Kq5X66qRH1  #Africa #Ethiopia #Uganda #Tanzania #Malawi #Burundi https://t.co/nHiNNLyLwl,,,,,
2020-07-20 08:30:33,Uganda,4002,2286,Uganda,"Kampala, Uganda",358,RobertLubwama1,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-20 08:30:00,Uganda,659524,194,Uganda,"Kampala, Uganda",0,newvisionwire,#Uganda,💰 TIMELY PACKAGE  Wondering how the International Olympic Committee has financed #Uganda? We have the story . . .  . . . in today's edition 👉🏽  https://t.co/pxiru883T1 | #VisionSports https://t.co/g2FCjYBLTE,,,,,
2020-07-20 08:29:39,Uganda,687,502,Uganda,"Kampala, Uganda",5,adventure_bae,#Uganda,RT @goexploresafari: Meet our Development Manager @BrianUgTraveler as He Is Live On Safari Sharing Some of The Sweet Safari Moments in #Uga…,,,,,
